,delay,day,duration
7380,300,277,68640
7381,240,277,69420
7382,60,277,69480
7383,60,277,74520
7384,60,277,75240
7385,60,277,75000
7386,60,277,84000
7387,60,278,39000
7388,180,278,40680
7389,120,278,44940
7390,60,278,45660
7391,300,278,46380
7392,60,278,47880
7393,120,278,48540
7394,60,278,49260
7395,60,278,49980
7396,120,278,51480
7397,120,278,52140
7398,60,278,52860
7399,120,278,53580
7400,300,278,53400
7401,120,278,54600
7402,180,278,55080
7403,60,278,55740
7404,60,278,57180
7405,120,278,57000
7406,180,278,58680
7407,240,278,59340
7408,180,278,60060
7409,240,278,60780
7410,60,278,62280
7411,60,278,62940
7412,60,278,65880
7413,60,278,67260
7414,60,278,67980
7415,540,278,69480
7416,960,278,70140
7417,900,278,70860
7418,900,278,71580
7419,60,278,73080
7420,120,278,73740
7421,60,278,74460
7422,120,278,75000
7423,120,278,76200
7424,300,278,76680
7425,420,278,77400
7426,480,278,78120
7427,660,278,78780
7428,180,278,78600
7429,60,278,80280
7430,120,278,80940
7431,180,278,81660
7432,180,278,82380
7433,60,279,47880
7434,60,279,55140
7435,120,279,31500
7436,180,279,32160
7437,180,279,32820
7438,240,279,33480
7439,60,279,33660
7440,60,279,37140
7441,60,279,39300
7442,60,279,38220
7443,180,279,38640
7444,60,279,39360
7445,120,279,40560
7446,480,279,39240
7447,480,279,40380
7448,540,279,40860
7449,480,279,41520
7450,420,279,42240
7451,420,279,42960
7452,60,279,42300
7453,60,279,42600
7454,60,279,44340
7455,60,279,45060
7456,60,279,45720
7457,60,279,46440
7458,60,279,49560
7459,60,279,51480
7460,60,279,53100
7461,120,279,53760
7462,480,279,56220
7463,480,279,56760
7464,420,279,57420
7465,240,279,58740
7466,60,279,60780
7467,60,279,60240
7468,60,279,62160
7469,60,279,62820
7470,120,279,63480
7471,180,279,64200
7472,120,279,67980
7473,60,279,67260
7474,120,279,68640
7475,60,279,69420
7476,60,279,69480
7477,300,279,74400
7478,480,279,74880
7479,480,279,75540
7480,480,279,76200
7481,540,279,76920
7482,60,279,78300
7483,60,279,1140
7484,60,280,47880
7485,60,280,55140
7486,60,280,55740
7487,180,280,22740
7488,120,280,24420
7489,180,280,25080
7490,120,280,25860
7491,120,280,26580
7492,60,280,26220
7493,60,280,27960
7494,60,280,35100
7495,60,280,35760
7496,120,280,36480
7497,240,280,37080
7498,60,280,37140
7499,60,280,38640
7500,60,280,44340
7501,60,280,45900
7502,60,280,56760
7503,60,280,58740
7504,60,280,56880
7505,60,280,60780
7506,60,280,62160
7507,60,280,67260
7508,60,280,68640
7509,120,280,69420
7510,780,280,69060
7511,960,280,69480
7512,900,280,70140
7513,840,280,70860
7514,840,280,71580
7515,1440,280,70620
7516,1440,280,71160
7517,1380,280,71820
7518,1260,280,72600
7519,1620,280,73320
7520,780,280,72600
7521,840,280,73140
7522,1020,280,73860
7523,1080,280,74520
7524,1080,280,75240
7525,360,280,74400
7526,480,280,74880
7527,420,280,75540
7528,480,280,76200
7529,540,280,76920
7530,360,280,75000
7531,180,280,76260
7532,240,280,76740
7533,180,280,77400
7534,60,280,78120
7535,60,280,78840
7536,60,280,77820
7537,180,280,78300
7538,120,280,78960
7539,60,280,79680
7540,60,280,80400
7541,120,280,78600
7542,60,280,80280
7543,240,280,600
7544,360,280,1140
7545,300,280,1800
7546,60,283,63540
7547,60,283,64200
7548,240,283,46200
7549,60,283,53460
7550,60,283,55140
7551,60,283,55740
7552,300,283,22740
7553,420,283,23940
7554,540,283,24420
7555,480,283,25080
7556,360,283,25860
7557,420,283,26580
7558,60,283,24360
7559,60,283,26220
7560,120,283,26940
7561,180,283,27600
7562,180,283,28320
7563,540,283,27420
7564,660,283,27960
7565,840,283,28620
7566,720,283,29520
7567,720,283,30240
7568,180,283,28320
7569,180,283,30060
7570,120,283,30780
7571,120,283,31500
7572,120,283,32220
7573,60,283,30960
7574,180,283,31500
7575,180,283,32160
7576,120,283,33480
7577,60,283,31920
7578,360,283,33180
7579,420,283,33660
7580,420,283,34320
7581,360,283,35040
7582,360,283,35700
7583,480,283,34680
7584,600,283,35100
7585,600,283,35760
7586,540,283,37080
7587,360,283,35580
7588,540,283,36720
7589,660,283,37140
7590,540,283,37860
7591,420,283,38580
7592,360,283,39300
7593,300,283,38220
7594,420,283,38640
7595,960,283,39360
7596,1020,283,40560
7597,240,283,39240
7598,120,283,40380
7599,180,283,40860
7600,60,283,41520
7601,60,283,42240
7602,60,283,42960
7603,180,283,41820
7604,180,283,42300
7605,60,283,43020
7606,240,283,42600
7607,60,283,43800
7608,60,283,44340
7609,60,283,45420
7610,180,283,45900
7611,540,283,46560
7612,360,283,47940
7613,60,283,49560
7614,120,283,52620
7615,120,283,53100
7616,60,283,53760
7617,60,283,56880
7618,120,283,60780
7619,720,283,59820
7620,960,283,60240
7621,840,283,60960
7622,720,283,61740
7623,720,283,62460
7624,60,283,61680
7625,180,283,62160
7626,120,283,62820
7627,120,283,63480
7628,120,283,64200
7629,60,283,67980
7630,120,283,67260
7631,120,283,67920
7632,120,283,68640
7633,60,283,69420
7634,60,283,74880
7635,60,283,75540
7636,120,283,75000
7637,420,283,77820
7638,540,283,78300
7639,540,283,78960
7640,420,283,79680
7641,420,283,80400
7642,180,283,78600
7643,180,283,79800
7644,300,283,80280
7645,240,283,81000
7646,60,283,81840
7647,120,283,84000
7648,120,283,84660
7649,60,283,85380
7650,60,283,1140
7651,60,284,63540
7652,60,284,46200
7653,120,284,53460
7654,540,284,54660
7655,600,284,55140
7656,600,284,55740
7657,540,284,56460
7658,540,284,57180
7659,780,284,22740
7660,600,284,23940
7661,660,284,24420
7662,600,284,25080
7663,480,284,25860
7664,420,284,26580
7665,660,284,24360
7666,540,284,24960
7667,420,284,25740
7668,480,284,26220
7669,300,284,26940
7670,240,284,27600
7671,240,284,28320
7672,660,284,27420
7673,720,284,27960
7674,660,284,28620
7675,480,284,29520
7676,480,284,30240
7677,540,284,28320
7678,720,284,29580
7679,780,284,30060
7680,660,284,30780
7681,660,284,31500
7682,660,284,32220
7683,60,284,30960
7684,180,284,31500
7685,540,284,32160
7686,480,284,33480
7687,120,284,31920
7688,120,284,35100
7689,120,284,35760
7690,120,284,37140
7691,120,284,38640
7692,180,284,39360
7693,180,284,40560
7694,60,284,39240
7695,180,284,40380
7696,240,284,40860
7697,540,284,41520
7698,420,284,42240
7699,360,284,42960
7700,60,284,42300
7701,180,284,42600
7702,120,284,43800
7703,120,284,44340
7704,300,284,45060
7705,240,284,45720
7706,240,284,46440
7707,120,284,45420
7708,180,284,45900
7709,120,284,46560
7710,60,284,49560
7711,60,284,49800
7712,60,284,51000
7713,180,284,51480
7714,120,284,52140
7715,120,284,52800
7716,120,284,53520
7717,60,284,53100
7718,60,284,56760
7719,240,284,57420
7720,120,284,58740
7721,240,284,56880
7722,60,284,58680
7723,60,284,60240
7724,60,284,62160
7725,60,284,63480
7726,60,284,64200
7727,60,284,67260
7728,60,284,67980
7729,60,284,69480
7730,60,284,70140
7731,300,284,74400
7732,360,284,74880
7733,360,284,75540
7734,300,284,76200
7735,300,284,76920
7736,600,284,75000
7737,720,284,76260
7738,900,284,76740
7739,840,284,77400
7740,720,284,78120
7741,780,284,78840
7742,60,284,77820
7743,180,284,78300
7744,420,284,78960
7745,300,284,79680
7746,360,284,80400
7747,360,284,78600
7748,240,284,79800
7749,360,284,80280
7750,240,284,81000
7751,60,284,84000
7752,120,284,600
7753,120,284,1140
7754,60,284,1800
7755,120,285,63540
7756,60,285,64200
7757,60,285,64860
7758,1620,285,53460
7759,2040,285,54660
7760,2220,285,55140
7761,2040,285,55740
7762,1800,285,56460
7763,1620,285,57180
7764,600,285,22740
7765,660,285,23940
7766,720,285,24420
7767,600,285,25080
7768,420,285,25860
7769,360,285,26580
7770,540,285,24360
7771,540,285,24960
7772,540,285,25740
7773,660,285,26220
7774,600,285,26940
7775,600,285,27600
7776,600,285,28320
7777,60,285,27960
7778,60,285,28620
7779,60,285,28320
7780,60,285,31500
7781,60,285,32220
7782,60,285,31500
7783,60,285,33480
7784,120,285,35100
7785,120,285,35760
7786,180,285,37080
7787,60,285,37140
7788,1020,285,38220
7789,1140,285,38640
7790,1080,285,39360
7791,1800,285,40560
7792,360,285,40380
7793,480,285,40860
7794,1200,285,41520
7795,1140,285,42240
7796,1140,285,42960
7797,60,285,41820
7798,120,285,42300
7799,240,285,43020
7800,300,285,44220
7801,120,285,42600
7802,60,285,44340
7803,120,285,45060
7804,120,285,45720
7805,120,285,46440
7806,120,285,45420
7807,240,285,45900
7808,300,285,46560
7809,180,285,47940
7810,120,285,49560
7811,60,285,50220
7812,240,285,50760
7813,180,285,51480
7814,120,285,51000
7815,180,285,51480
7816,60,285,52140
7817,120,285,53520
7818,60,285,53100
7819,300,285,53760
7820,120,285,55140
7821,720,285,56220
7822,840,285,56760
7823,840,285,57420
7824,960,285,58080
7825,1020,285,58740
7826,120,285,59340
7827,60,285,60060
7828,180,285,60780
7829,660,285,60240
7830,540,285,60960
7831,420,285,61740
7832,360,285,62460
7833,60,285,62160
7834,120,285,62820
7835,120,285,63480
7836,240,285,64200
7837,120,285,67260
7838,180,285,67980
7839,60,285,67260
7840,60,285,67920
7841,60,285,68640
7842,60,285,69060
7843,240,285,69480
7844,540,285,70140
7845,480,285,70860
7846,480,285,71580
7847,120,285,71160
7848,60,285,71820
7849,60,285,73140
7850,60,285,74520
7851,120,285,75240
7852,60,285,74400
7853,120,285,74880
7854,60,285,75540
7855,720,285,75000
7856,660,285,76260
7857,780,285,76740
7858,780,285,77400
7859,780,285,78120
7860,1200,285,78840
7861,120,285,78300
7862,540,285,78960
7863,420,285,79680
7864,420,285,80400
7865,60,285,78600
7866,180,285,79800
7867,240,285,80280
7868,120,285,81000
7869,60,285,84000
7870,60,285,84660
7871,180,285,600
7872,240,285,1140
7873,180,285,1800
7874,60,286,48540
7875,60,286,53460
7876,60,286,55140
7877,60,286,55740
7878,360,286,22740
7879,240,286,23940
7880,360,286,24420
7881,360,286,25080
7882,240,286,25860
7883,240,286,26580
7884,60,286,24360
7885,60,286,26220
7886,60,286,27960
7887,60,286,35760
7888,120,286,38640
7889,480,286,39360
7890,480,286,40560
7891,480,286,41820
7892,480,286,42300
7893,300,286,43020
7894,360,286,44220
7895,240,286,42600
7896,60,286,43800
7897,120,286,44340
7898,120,286,47940
7899,60,286,49560
7900,60,286,52620
7901,120,286,53100
7902,60,286,53760
7903,180,286,56880
7904,60,286,58680
7905,60,286,60060
7906,60,286,60780
7907,120,286,60240
7908,60,286,60960
7909,60,286,62160
7910,60,286,64200
7911,120,286,72600
7912,180,286,73320
7913,240,286,74400
7914,360,286,74880
7915,300,286,75540
7916,420,286,76200
7917,360,286,76920
7918,180,286,75000
7919,60,286,76260
7920,180,286,76740
7921,60,286,77400
7922,60,286,78300
7923,180,286,78600
7924,60,286,80280
7925,60,286,82380
7926,180,286,83520
7927,300,286,84000
7928,240,286,84660
7929,180,286,85380
7930,60,286,1140
7931,180,287,63540
7932,120,287,64200
7933,120,287,64860
7934,120,287,65580
7935,60,287,46200
7936,180,287,47400
7937,240,287,47880
7938,540,287,48540
7939,480,287,49260
7940,480,287,49980
7941,60,287,53460
7942,60,287,55140
7943,300,287,55740
7944,240,287,56460
7945,240,287,57180
7946,180,287,22740
7947,60,287,23940
7948,120,287,24420
7949,120,287,25080
7950,120,287,26220
7951,60,287,27420
7952,60,287,27960
7953,480,287,31920
7954,240,287,33180
7955,300,287,33660
7956,240,287,34320
7957,120,287,35040
7958,180,287,35700
7959,1980,287,34680
7960,2160,287,35100
7961,2160,287,35760
7962,2100,287,37080
7963,1320,287,35580
7964,1560,287,36720
7965,1680,287,37140
7966,1500,287,37860
7967,1440,287,38580
7968,1440,287,39300
7969,1560,287,38220
7970,1740,287,38640
7971,2400,287,39360
7972,2460,287,40560
7973,1140,287,39240
7974,1200,287,40380
7975,1260,287,40860
7976,1980,287,41520
7977,1860,287,42240
7978,1860,287,42960
7979,480,287,41820
7980,540,287,42300
7981,720,287,43020
7982,900,287,44220
7983,240,287,44340
7984,480,287,45060
7985,420,287,45720
7986,360,287,46440
7987,180,287,46560
7988,240,287,50220
7989,180,287,51480
7990,60,287,49800
7991,60,287,51480
7992,120,287,52140
7993,60,287,52800
7994,60,287,53520
7995,180,287,53100
7996,480,287,53760
7997,360,287,55140
7998,180,287,57420
7999,60,287,58740
8000,60,287,56880
8001,60,287,58680
8002,420,287,59340
8003,300,287,60060
8004,360,287,60780
8005,180,287,60240
8006,240,287,60960
8007,240,287,61740
8008,300,287,62460
8009,60,287,62160
8010,60,287,63480
8011,60,287,64200
8012,60,287,67260
8013,60,287,67980
8014,60,287,67260
8015,60,287,67920
8016,60,287,68640
8017,120,287,69420
8018,60,287,69480
8019,300,287,70140
8020,240,287,70860
8021,240,287,71580
8022,120,287,72600
8023,180,287,73320
8024,60,287,74520
8025,60,287,75240
8026,60,287,74880
8027,420,287,75000
8028,180,287,76260
8029,240,287,76740
8030,120,287,77400
8031,60,287,78120
8032,120,287,77820
8033,180,287,78300
8034,120,287,78960
8035,60,287,79680
8036,300,287,78600
8037,120,287,79800
8038,240,287,80280
8039,120,287,81000
8040,180,287,82380
8041,180,287,83520
8042,240,287,84000
8043,240,287,84660
8044,180,287,85380
8045,120,287,600
8046,180,287,1140
8047,120,287,1800
8048,120,287,2820
8049,120,287,3540
8050,60,289,83220
8051,60,289,83700
8052,60,290,63540
8053,300,290,64860
8054,360,290,65580
8055,60,290,46200
8056,60,290,53460
8057,240,290,22740
8058,180,290,23940
8059,180,290,24420
8060,120,290,25080
8061,60,290,25860
8062,60,290,26580
8063,60,290,24360
8064,60,290,26220
8065,60,290,27600
8066,60,290,28320
8067,60,290,30240
8068,120,290,31500
8069,180,290,32220
8070,180,290,31920
8071,60,290,35700
8072,60,290,37080
8073,120,290,38220
8074,180,290,38640
8075,60,290,40560
8076,60,290,41520
8077,180,290,42240
8078,240,290,42960
8079,60,290,42600
8080,300,290,45420
8081,180,290,45900
8082,60,290,46560
8083,60,290,52620
8084,60,290,53100
8085,120,290,56880
8086,60,290,60060
8087,120,290,60780
8088,120,290,60960
8089,60,290,63480
8090,120,290,64200
8091,60,290,66780
8092,60,290,67260
8093,60,290,67920
8094,180,290,70140
8095,60,290,70860
8096,60,290,71580
8097,60,290,72600
8098,120,290,73320
8099,540,290,75000
8100,420,290,76260
8101,420,290,76740
8102,300,290,77400
8103,180,290,78120
8104,180,290,78840
8105,240,290,77820
8106,180,290,78300
8107,60,290,78960
8108,60,290,78600
8109,60,290,83520
8110,420,290,600
8111,420,290,1140
8112,360,290,1800
8113,60,290,3540
8114,60,291,63540
8115,180,291,46200
8116,120,291,48540
8117,60,291,49260
8118,120,291,49980
8119,120,291,53460
8120,60,291,54660
8121,60,291,55140
8122,60,291,55740
8123,120,291,22740
8124,60,291,25080
8125,60,291,25860
8126,240,291,26580
8127,120,291,24360
8128,60,291,24960
8129,60,291,27600
8130,60,291,28320
8131,180,291,27420
8132,120,291,27960
8133,60,291,28620
8134,120,291,35700
8135,60,291,35760
8136,60,291,37080
8137,60,291,39300
8138,180,291,38220
8139,240,291,38640
8140,180,291,39360
8141,300,291,40560
8142,180,291,42240
8143,240,291,42960
8144,60,291,42600
8145,60,291,45720
8146,120,291,46440
8147,180,291,47940
8148,120,291,53760
8149,240,291,55140
8150,120,291,58740
8151,120,291,59820
8152,180,291,60240
8153,120,291,60960
8154,180,291,62460
8155,60,291,62820
8156,60,291,63480
8157,60,291,64200
8158,120,291,69420
8159,240,291,69060
8160,300,291,69480
8161,360,291,70140
8162,240,291,70860
8163,240,291,71580
8164,60,291,70620
8165,60,291,73320
8166,360,291,75000
8167,420,291,76260
8168,420,291,76740
8169,360,291,77400
8170,240,291,78120
8171,240,291,78840
8172,120,291,78600
8173,120,291,600
8174,60,291,1140
8175,120,292,46200
8176,60,292,22740
8177,60,292,24420
8178,420,292,25080
8179,300,292,25860
8180,360,292,26580
8181,60,292,24360
8182,960,292,26940
8183,1140,292,27600
8184,1200,292,28320
8185,2040,292,27420
8186,1920,292,27960
8187,1980,292,28620
8188,1740,292,29520
8189,1800,292,30240
8190,120,292,30060
8191,120,292,30780
8192,60,292,31500
8193,60,292,32220
8194,120,292,33480
8195,360,292,31920
8196,60,292,33180
8197,60,292,33660
8198,60,292,35700
8199,60,292,37140
8200,60,292,38220
8201,60,292,38640
8202,60,292,40560
8203,60,292,40860
8204,120,292,42300
8205,60,292,42600
8206,120,292,43800
8207,120,292,44340
8208,300,292,45060
8209,240,292,45720
8210,300,292,46440
8211,60,292,45420
8212,180,292,45900
8213,120,292,46560
8214,240,292,49800
8215,120,292,51000
8216,180,292,51480
8217,120,292,52140
8218,180,292,52800
8219,240,292,53520
8220,60,292,53760
8221,60,292,56880
8222,120,292,67260
8223,120,292,67920
8224,60,292,68640
8225,60,292,69420
8226,60,292,69480
8227,120,292,70140
8228,60,292,70860
8229,60,292,71580
8230,180,292,71160
8231,180,292,71820
8232,60,292,72600
8233,120,292,73320
8234,180,292,72600
8235,240,292,73140
8236,120,292,73860
8237,120,292,74520
8238,180,292,75240
8239,60,292,74400
8240,180,292,74880
8241,120,292,75540
8242,60,292,76200
8243,60,292,76920
8244,60,292,75000
8245,60,292,77820
8246,60,292,78300
8247,60,292,78600
8248,180,292,600
8249,120,292,1140
8250,240,292,1800
8251,240,293,65580
8252,60,293,46200
8253,180,293,25860
8254,240,293,26580
8255,240,293,24360
8256,120,293,24960
8257,60,293,26220
8258,60,293,28320
8259,240,293,27420
8260,180,293,27960
8261,120,293,28620
8262,60,293,32220
8263,300,293,31920
8264,60,293,33180
8265,120,293,33660
8266,60,293,34320
8267,120,293,35700
8268,60,293,37080
8269,60,293,39300
8270,120,293,38220
8271,180,293,38640
8272,120,293,39360
8273,300,293,40560
8274,780,293,39240
8275,600,293,40380
8276,600,293,40860
8277,540,293,41520
8278,480,293,42240
8279,540,293,42960
8280,60,293,44220
8281,180,293,42600
8282,60,293,43800
8283,300,293,45060
8284,360,293,45720
8285,420,293,46440
8286,180,293,45420
8287,180,293,45900
8288,180,293,46560
8289,120,293,47940
8290,60,293,49800
8291,60,293,52620
8292,60,293,53100
8293,480,293,53760
8294,360,293,55140
8295,120,293,58740
8296,60,293,56880
8297,240,293,63480
8298,420,293,64200
8299,60,293,67260
8300,120,293,67980
8301,60,293,67920
8302,360,293,68640
8303,360,293,69420
8304,240,293,69060
8305,300,293,69480
8306,240,293,70140
8307,120,293,70860
8308,180,293,71580
8309,240,293,70620
8310,180,293,71160
8311,180,293,71820
8312,60,293,73320
8313,300,293,74400
8314,300,293,74880
8315,240,293,75540
8316,480,293,76200
8317,600,293,76920
8318,240,293,75000
8319,540,293,76260
8320,540,293,76740
8321,420,293,77400
8322,300,293,78120
8323,360,293,78840
8324,540,293,77820
8325,480,293,78300
8326,420,293,78960
8327,420,293,79680
8328,420,293,80400
8329,240,293,78600
8330,180,293,79800
8331,180,293,80280
8332,60,293,81000
8333,120,293,82380
8334,60,293,83520
8335,60,293,84000
8336,60,293,84660
8337,60,293,600
8338,240,294,46200
8339,60,294,47400
8340,120,294,47880
8341,60,294,48540
8342,180,294,53460
8343,60,294,55140
8344,60,294,55740
8345,60,294,56460
8346,60,294,57180
8347,60,294,25080
8348,60,294,26580
8349,180,294,33480
8350,60,294,31920
8351,240,294,35040
8352,360,294,35700
8353,60,294,35100
8354,240,294,35760
8355,240,294,37080
8356,60,294,37140
8357,60,294,39300
8358,240,294,40560
8359,60,294,42600
8360,60,294,45060
8361,60,294,46440
8362,120,294,49800
8363,300,294,51000
8364,360,294,51480
8365,300,294,52140
8366,240,294,52800
8367,300,294,53520
8368,120,294,56880
8369,60,294,62820
8370,120,294,63480
8371,120,294,64200
8372,60,294,67980
8373,180,294,66780
8374,240,294,67260
8375,300,294,67920
8376,360,294,68640
8377,360,294,69420
8378,60,294,70140
8379,60,294,74400
8380,120,294,74880
8381,60,294,75540
8382,60,294,76200
8383,240,294,76920
8384,180,294,75000
8385,60,294,78300
8386,60,294,78960
8387,120,294,79680
8388,300,294,80400
8389,120,294,78600
8390,60,294,82620
8391,60,294,600
8392,60,295,24600
8393,120,295,28200
8394,60,295,35400
8395,60,295,39000
8396,60,295,42600
8397,600,295,47400
8398,1140,295,47880
8399,1740,295,48540
8400,1680,295,49260
8401,1740,295,49980
8402,60,295,49800
8403,60,295,53400
8404,60,295,57000
8405,120,295,58200
